"","artist_name","artist_id","album_id","album_type","album_images","album_release_date","album_release_year","album_release_date_precision","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","track_id","analysis_url","time_signature","artists","available_markets","disc_number","duration_ms","explicit","track_href","is_local","track_name","track_preview_url","track_number","type","track_uri","external_urls.spotify","album_name","key_name","mode_name","key_mode"
"29","Muse","12Chz98pHFMPJEknJQMWvI","7iXImlGs9MxR7VTSNkO2Go","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b27363a4f892c2e9873ccb05cc37"", ""https://i.scdn.co/image/ab67616d00001e0263a4f892c2e9873ccb05cc37"", ""https://i.scdn.co/image/ab67616d0000485163a4f892c2e9873ccb05cc37""), width = c(640, 300, 64))","2015-06-05","2015","day","0.419","0.878","2","-3.917","1","0.0396","0.000114","0.00104","0.713","0.397","76.996","2sdJ2RmQaIMl4tFeBEZcoo","https://api.spotify.com/v1/audio-analysis/2sdJ2RmQaIMl4tFeBEZcoo","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","JP","1","273004","FALSE","https://api.spotify.com/v1/tracks/2sdJ2RmQaIMl4tFeBEZcoo","FALSE","Defector","https://p.scdn.co/mp3-preview/b3bf154969f106d27768dabbbbceade538717bf1?cid=21ba4eef11f2467ea68e9a872aac077a","8","track","spotify:track:2sdJ2RmQaIMl4tFeBEZcoo","https://open.spotify.com/track/2sdJ2RmQaIMl4tFeBEZcoo","Drones","D","major","D major"
"30","Muse","12Chz98pHFMPJEknJQMWvI","7iXImlGs9MxR7VTSNkO2Go","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b27363a4f892c2e9873ccb05cc37"", ""https://i.scdn.co/image/ab67616d00001e0263a4f892c2e9873ccb05cc37"", ""https://i.scdn.co/image/ab67616d0000485163a4f892c2e9873ccb05cc37""), width = c(640, 300, 64))","2015-06-05","2015","day","0.228","0.938","7","-4.193","1","0.0818","0.00342","0","0.35","0.2","124.667","4adFaH0ePQrjTf7ErV27pL","https://api.spotify.com/v1/audio-analysis/4adFaH0ePQrjTf7ErV27pL","5","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","JP","1","245710","FALSE","https://api.spotify.com/v1/tracks/4adFaH0ePQrjTf7ErV27pL","FALSE","Revolt","https://p.scdn.co/mp3-preview/feb665f18309dcfd148d2979e1a89c36c92784d7?cid=21ba4eef11f2467ea68e9a872aac077a","9","track","spotify:track:4adFaH0ePQrjTf7ErV27pL","https://open.spotify.com/track/4adFaH0ePQrjTf7ErV27pL","Drones","G","major","G major"
"31","Muse","12Chz98pHFMPJEknJQMWvI","7iXImlGs9MxR7VTSNkO2Go","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b27363a4f892c2e9873ccb05cc37"", ""https://i.scdn.co/image/ab67616d00001e0263a4f892c2e9873ccb05cc37"", ""https://i.scdn.co/image/ab67616d0000485163a4f892c2e9873ccb05cc37""), width = c(640, 300, 64))","2015-06-05","2015","day","0.295","0.495","9","-7.646","1","0.0316","0.215","0.0112","0.122","0.115","72.09","3vxd1nJrLGrY90UWGkcvup","https://api.spotify.com/v1/audio-analysis/3vxd1nJrLGrY90UWGkcvup","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","JP","1","347997","FALSE","https://api.spotify.com/v1/tracks/3vxd1nJrLGrY90UWGkcvup","FALSE","Aftermath","https://p.scdn.co/mp3-preview/f8a4061bb8d750d947c34b87213a254c1124e0d7?cid=21ba4eef11f2467ea68e9a872aac077a","10","track","spotify:track:3vxd1nJrLGrY90UWGkcvup","https://open.spotify.com/track/3vxd1nJrLGrY90UWGkcvup","Drones","A","major","A major"
"32","Muse","12Chz98pHFMPJEknJQMWvI","7iXImlGs9MxR7VTSNkO2Go","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b27363a4f892c2e9873ccb05cc37"", ""https://i.scdn.co/image/ab67616d00001e0263a4f892c2e9873ccb05cc37"", ""https://i.scdn.co/image/ab67616d0000485163a4f892c2e9873ccb05cc37""), width = c(640, 300, 64))","2015-06-05","2015","day","0.149","0.229","7","-14.308","1","0.0355","0.944","0.0588","0.115","0.0662","104.668","2OBScxPG6qo4oTfTx0Cto8","https://api.spotify.com/v1/audio-analysis/2OBScxPG6qo4oTfTx0Cto8","5","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","JP","1","169817","FALSE","https://api.spotify.com/v1/tracks/2OBScxPG6qo4oTfTx0Cto8","FALSE","Drones","https://p.scdn.co/mp3-preview/771467bfcb533886bfe43a2e182ee26ecc59791b?cid=21ba4eef11f2467ea68e9a872aac077a","11","track","spotify:track:2OBScxPG6qo4oTfTx0Cto8","https://open.spotify.com/track/2OBScxPG6qo4oTfTx0Cto8","Drones","G","major","G major"
"33","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.65","0.758","8","-5.021","1","0.0507","0.000259","0.000492","0.276","0.603","100.005","2daZovie6pc2ZK7StayD1K","https://api.spotify.com/v1/audio-analysis/2daZovie6pc2ZK7StayD1K","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","262947","FALSE","https://api.spotify.com/v1/tracks/2daZovie6pc2ZK7StayD1K","FALSE","Dead Inside","https://p.scdn.co/mp3-preview/f3dd36859bbae1f625386ec902fdf2d6682d2bbb?cid=21ba4eef11f2467ea68e9a872aac077a","1","track","spotify:track:2daZovie6pc2ZK7StayD1K","https://open.spotify.com/track/2daZovie6pc2ZK7StayD1K","Drones","G#","major","G# major"
"34","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.668","0.655","7","-10.155","0","0.472","0.595","4.79e-05","0.221","0.36","97.57","2E5tWJSusHxpaksg1yfsIu","https://api.spotify.com/v1/audio-analysis/2E5tWJSusHxpaksg1yfsIu","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","21148","FALSE","https://api.spotify.com/v1/tracks/2E5tWJSusHxpaksg1yfsIu","FALSE","(Drill Sergeant)",NA,"2","track","spotify:track:2E5tWJSusHxpaksg1yfsIu","https://open.spotify.com/track/2E5tWJSusHxpaksg1yfsIu","Drones","G","minor","G minor"
"35","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.555","0.883","2","-3.426","1","0.0341","0.00114","0.041","0.868","0.507","125.02","383QXk8nb2YrARMUwDdjQS","https://api.spotify.com/v1/audio-analysis/383QXk8nb2YrARMUwDdjQS","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","316717","TRUE","https://api.spotify.com/v1/tracks/383QXk8nb2YrARMUwDdjQS","FALSE","Psycho","https://p.scdn.co/mp3-preview/9825aad9fc20222cfd2db3eba32469181b90c8d8?cid=21ba4eef11f2467ea68e9a872aac077a","3","track","spotify:track:383QXk8nb2YrARMUwDdjQS","https://open.spotify.com/track/383QXk8nb2YrARMUwDdjQS","Drones","D","major","D major"
"36","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.482","0.926","7","-4.789","1","0.0549","0.00952","0","0.311","0.371","130.007","2qkmPUG7ARsRwhVICQVwQS","https://api.spotify.com/v1/audio-analysis/2qkmPUG7ARsRwhVICQVwQS","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","231973","FALSE","https://api.spotify.com/v1/tracks/2qkmPUG7ARsRwhVICQVwQS","FALSE","Mercy","https://p.scdn.co/mp3-preview/4032f82781095d6fe3c45da6ea81b50c38b505bc?cid=21ba4eef11f2467ea68e9a872aac077a","4","track","spotify:track:2qkmPUG7ARsRwhVICQVwQS","https://open.spotify.com/track/2qkmPUG7ARsRwhVICQVwQS","Drones","G","major","G major"
"37","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.421","0.892","7","-4.235","1","0.0564","3.33e-05","0.00331","0.141","0.398","95.866","1244xKUG27TnmQhUJlo3gU","https://api.spotify.com/v1/audio-analysis/1244xKUG27TnmQhUJlo3gU","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","359520","FALSE","https://api.spotify.com/v1/tracks/1244xKUG27TnmQhUJlo3gU","FALSE","Reapers","https://p.scdn.co/mp3-preview/79b0e76ba6261987e9809210b912f8f2100b6d85?cid=21ba4eef11f2467ea68e9a872aac077a","5","track","spotify:track:1244xKUG27TnmQhUJlo3gU","https://open.spotify.com/track/1244xKUG27TnmQhUJlo3gU","Drones","G","major","G major"
"38","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.47","0.925","2","-4.181","1","0.047","0.000143","0.0417","0.449","0.279","130.009","6xq3Bd7MvZVa7pda9tC4MW","https://api.spotify.com/v1/audio-analysis/6xq3Bd7MvZVa7pda9tC4MW","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","273760","FALSE","https://api.spotify.com/v1/tracks/6xq3Bd7MvZVa7pda9tC4MW","FALSE","The Handler","https://p.scdn.co/mp3-preview/3e2c164c46aefaa97ea7a9a50fc744400c4266af?cid=21ba4eef11f2467ea68e9a872aac077a","6","track","spotify:track:6xq3Bd7MvZVa7pda9tC4MW","https://open.spotify.com/track/6xq3Bd7MvZVa7pda9tC4MW","Drones","D","major","D major"
"39","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.461","0.433","4","-21.59","0","0.321","0.709","0","0.759","0.421","100.418","3KNnA3zH8wInPB48DRQ6Lg","https://api.spotify.com/v1/audio-analysis/3KNnA3zH8wInPB48DRQ6Lg","3","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","54620","FALSE","https://api.spotify.com/v1/tracks/3KNnA3zH8wInPB48DRQ6Lg","FALSE","(JFK)","https://p.scdn.co/mp3-preview/906ac507d6ff46c106a1c50626c1d15cb875de90?cid=21ba4eef11f2467ea68e9a872aac077a","7","track","spotify:track:3KNnA3zH8wInPB48DRQ6Lg","https://open.spotify.com/track/3KNnA3zH8wInPB48DRQ6Lg","Drones","E","minor","E minor"
"40","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.419","0.878","2","-3.917","1","0.0396","0.000114","0.00104","0.713","0.397","76.996","4FnAEvbT3mjxpkUKpGwXYM","https://api.spotify.com/v1/audio-analysis/4FnAEvbT3mjxpkUKpGwXYM","4","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","273004","FALSE","https://api.spotify.com/v1/tracks/4FnAEvbT3mjxpkUKpGwXYM","FALSE","Defector","https://p.scdn.co/mp3-preview/b3bf154969f106d27768dabbbbceade538717bf1?cid=21ba4eef11f2467ea68e9a872aac077a","8","track","spotify:track:4FnAEvbT3mjxpkUKpGwXYM","https://open.spotify.com/track/4FnAEvbT3mjxpkUKpGwXYM","Drones","D","major","D major"
"41","Muse","12Chz98pHFMPJEknJQMWvI","2wart5Qjnvx1fd7LPdQxgJ","album","list(height = c(640, 300, 64), url = c(""https://i.scdn.co/image/ab67616d0000b273808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00001e02808846f0223d97d5963c420d"", ""https://i.scdn.co/image/ab67616d00004851808846f0223d97d5963c420d""), width = c(640, 300, 64))","2015-06-04","2015","day","0.228","0.938","7","-4.193","1","0.0818","0.00342","0","0.35","0.2","124.667","7BGg9wSF98j6FzvHGkq3f0","https://api.spotify.com/v1/audio-analysis/7BGg9wSF98j6FzvHGkq3f0","5","list(href = ""https://api.spotify.com/v1/artists/12Chz98pHFMPJEknJQMWvI"", id = ""12Chz98pHFMPJEknJQMWvI"", name = ""Muse"", type = ""artist"", uri = ""spotify:artist:12Chz98pHFMPJEknJQMWvI"", external_urls.spotify = ""https://open.spotify.com/artist/12Chz98pHFMPJEknJQMWvI"")","c(""AD"", ""AE"", ""AR"", ""AT"", ""AU"", ""BE"", ""BG"", ""BH"", ""BO"", ""BR"", ""CA"", ""CH"", ""CL"", ""CO"", ""CR"", ""CY"", ""CZ"", ""DE"", ""DK"", ""DO"", ""DZ"", ""EC"", ""EE"", ""EG"", ""ES"", ""FI"", ""FR"", ""GB"", ""GR"", ""GT"", ""HK"", ""HN"", ""HU"", ""ID"", ""IE"", ""IL"", ""IS"", ""IT"", ""JO"", ""JP"", ""KW"", ""LB"", ""LI"", ""LT"", ""LU"", ""LV"", ""MA"", ""MC"", ""MT"", ""MX"", ""MY"", ""NI"", ""NL"", ""NO"", ""NZ"", ""OM"", ""PA"", ""PE"", ""PH"", ""PL"", ""PT"", ""PY"", ""QA"", ""RO"", ""SA"", ""SE"", ""SG"", ""SK"", ""SV"", ""TH"", ""TN"", ""TR"", ""TW"", ""US"", ""UY"", ""VN"", ""ZA"")","1","245710","FALSE","https://api.spotify.com/v1/tracks/7BGg9wSF98j6FzvHGkq3f0","FALSE","Revolt","https://p.scdn.co/mp3-preview/feb665f18309dcfd148d2979e1a89c36c92784d7?cid=21ba4eef11f2467ea68e9a872aac077a","9","track","spotify:track:7BGg9wSF98j6FzvHGkq3f0","https://open.spotify.com/track/7BGg9wSF98j6FzvHGkq3f0","Drones","G","major","G major"
